SMILES,TITLE,receptor,Chemgauss4
CC(C)OCCCN1[C@@H](c2c(n[nH]c2C1=O)c3ccccc3O)c4cccc(c4)O,EDB=150744,Not Available,-14.974119
c1cc(ccc1C[C@@H]2CCCC[C@H](C2=O)Cc3ccc(cc3)C(=[NH2+])N)C(=[NH2+])N,DB02081,Not Available,-14.970524
c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)N3C[C@@H]4C[C@H](C[C@H]3C4)[NH3+])[NH3+],SIM-410476-E15,Not Available,-14.968876
CC(C)n1ccc(n1)CC(=O)N2CCC[C@@H](C2)c3cc([nH]n3)C(=O)N,EDB=181204,Not Available,-14.967695
c1ccnc(c1)CCC(=O)N2CCC[C@@H](C2)c3cc([nH]n3)C(=O)N,SIM-476862-ZIN,Not Available,-14.963734
CC(C)c1nc([nH]n1)c2ccccc2NC(=O)c3ccc(nc3)C(=O)NC,SIM-137578-ENA,Not Available,-14.962845
c1ccc(c(c1)NC(=O)c2cc([nH]n2)c3ccccn3)Cl,T2K-212889,Not Available,-14.959789
Cc1cc2c(cc(nc2c(c1)F)O)C(=O)N3CC[C@H](C3)[NH+]4CCCC4,EDB=223113,Not Available,-14.959198
C[C@H](c1[nH]c2ccccc2n1)NC(=O)c3cc(n[nH]3)C4CC4,T2K-80742,Not Available,-14.955170
C[C@H](c1[nH]c2ccccc2n1)NC(=O)c3cc(n[nH]3)C4CC4,T2K-524040,Not Available,-14.955170
C[C@@]1(C[C@H](C=C1c2cc([nH]n2)C(=O)N)[NH3+])O,SIM-1552-G17,Not Available,-14.953817
Cc1c(n[nH]c1[O-])[C@@H](Cc2c[nH]c(c2O)C)[NH3+],T2K-181664,Not Available,-14.950626
c1cc(c(nc1)C(=O)NCc2[nH]c3c(n2)cnc(n3)O)O,SIM-414758-SAV,Not Available,-14.947170
CC/[NH+]=C\N(CCO)C(=[NH2+])c1ccc(=O)[nH]n1,SIM-426717-G17,Not Available,-14.946287
Cc1ccc(c(c1)c2c3c([nH]n2)C(=O)N([C@@H]3c4ccccc4F)CCO)O,EDB=34097,Not Available,-14.935526
c1cc(nc2c1c(n[nH]2)NC(=O)c3ccc(c4c3cco4)F)O,T2K-483651,Not Available,-14.933453
c1ccc(c(c1)c2nc([nH]n2)C(=O)NN)N,T2K-501126,Not Available,-14.932327
[H]/N=c\1/c2c(cc(s1)N)c3c(c(n2)C)c([nH]n3)N,T2K-161888,Not Available,-14.922262
Cc1ccc(c(c1)c2c3c([nH]n2)C(=O)N([C@@H]3c4ccccc4F)Cc5cccnc5)O,EDB=16262,Not Available,-14.921158
[H]/N=C(/C)\c1ccc2c(c1)[nH]c(n2)Cc3[nH]c4cc(ccc4n3)C(=[NH2+])N,SIM-115239-PCH,Not Available,-14.916933
c1cc(=O)[nH]nc1C(=O)NCc2c(nccn2)O,SIM-29376-E15,Not Available,-14.916504
Cc1nc(on1)[C@H](C2CCOCC2)NC(=O)c3cccc4c3cn[nH]4,EDB=288576,Not Available,-14.913939
c1cc(cnc1)C[N@@H+]2CCCC[C@H]2c3nc[nH]n3,SIM-482331-ZIN,Not Available,-14.912972
c1c(n[nH]c1C(=O)N2CCC[C@H](C2)c3c[nH]nn3)C[NH3+],SIM-276151-E15,Not Available,-14.904146
